premise,hypothesis,label,triplet_nr,measure_1,range_bin,triplet_avg_measure_1
A crowd watches two women cycle down the street.,There are people skating.,2,151699,0.04285714285714285,0,0.1185231646973947
A crowd watches two women cycle down the street.,There are people racing down the street.,1,151699,0.27271235123504123,1,0.1185231646973947
Two dogs playing with a tennis ball,The dogs are running.,1,142462,0.10063167189662703,0,0.11819132464467902
Two dogs playing with a tennis ball,The dogs have a green ball.,0,142462,0.25394230203741003,1,0.11819132464467902
Two dogs playing with a tennis ball,The dog is dreaming.,2,142462,0.0,0,0.11819132464467902
A baseball player in white is stretched out with his glove in position to catch a ball while a baseball player in a dark blue jersey and gold helmet is in position to run.,Some people are playing baseball.,0,43407,0.06983137283426086,0,0.11750955611835241
A baseball player in white is stretched out with his glove in position to catch a ball while a baseball player in a dark blue jersey and gold helmet is in position to run.,A boy is about to run for home base.,1,43407,0.16095316172268143,1,0.11750955611835241
A baseball player in white is stretched out with his glove in position to catch a ball while a baseball player in a dark blue jersey and gold helmet is in position to run.,Some people are in a yatch.,2,43407,0.12174413379811495,0,0.11750955611835241
One man in all black helping with an arm tattoo of a blond woman wearing lingerie and a fur stole.,a man helps a woman,0,90157,0.15492913728048444,1,0.11726887277562574
One man in all black helping with an arm tattoo of a blond woman wearing lingerie and a fur stole.,a man helps a woman at a fashion show,1,90157,0.11885703473381543,0,0.11726887277562574
One man in all black helping with an arm tattoo of a blond woman wearing lingerie and a fur stole.,a woman wears a football uniform,2,90157,0.07802044631257732,0,0.11726887277562574
A woman in a blue plaid shirt and white apron cooks food in a pot next to vegetables and rice.,It is kitchen.,0,93944,0.03,0,0.11715506169299188
A woman in a blue plaid shirt and white apron cooks food in a pot next to vegetables and rice.,A woman is washing the utensils.,2,93944,0.106779672813964,0,0.11715506169299188
A woman in a blue plaid shirt and white apron cooks food in a pot next to vegetables and rice.,A woman cooks food for her husband.,1,93944,0.2146855122650116,1,0.11715506169299188
a football player in red gets ready to throw a football.,He has a football in his hand.,0,13927,0.2643271078782026,1,0.11668046453082943
a football player in red gets ready to throw a football.,He is playing quarterback.,1,13927,0.04285714285714285,0,0.11668046453082943
a football player in red gets ready to throw a football.,He is playing defense.,2,13927,0.04285714285714285,0,0.11668046453082943
"Man playing piano outside, with 3 observers, near lamp post, palm trees and large building.",A man is painting with his wife.,2,105800,0.13196495701310873,0,0.11632196063394602
"Man playing piano outside, with 3 observers, near lamp post, palm trees and large building.",A famous ex concert pianist plays the piano for his family.,1,105800,0.06231541262371775,0,0.11632196063394602
"Man playing piano outside, with 3 observers, near lamp post, palm trees and large building.",A man plays the piano.,0,105800,0.1546855122650116,1,0.11632196063394602
A small dog sprints away while its owner tries to catch it.,Two mammals are running.,0,127303,0.03529411764705882,0,0.11581629807850362
A small dog sprints away while its owner tries to catch it.,The dog is on a tight leash.,2,127303,0.1266236986431794,0,0.11581629807850362
A small dog sprints away while its owner tries to catch it.,The owner and dog are playing a game.,1,127303,0.18553107794527263,1,0.11581629807850362
Doctors are performing surgery.,The doctors were doing a surgical procedure.,0,145466,0.15517712644208156,1,0.1151655365358022
Doctors are performing surgery.,A chiropractor rubbed his patients back with a cloth.,2,145466,0.046153846153846156,0,0.1151655365358022
Doctors are performing surgery.,The surgeons performed emergency surgery on the President.,1,145466,0.14416563701147886,1,0.1151655365358022
Three women standing next to each other are smiling in front of a Christmas tree.,the turkey is waiting for some juicy batches on mturkgrind,2,118465,0.0,0,0.11514008627493222
Three women standing next to each other are smiling in front of a Christmas tree.,three women are posing,0,118465,0.2140680798931184,1,0.11514008627493222
Three women standing next to each other are smiling in front of a Christmas tree.,the women are related,1,118465,0.13135217893167825,0,0.11514008627493222
A vehicle climbs on rocks near a forest.,A man is looking at a car in a showroom.,2,71935,0.08,0,0.11509786508135313
A vehicle climbs on rocks near a forest.,The rocks are big and are in the way.,1,71935,0.11011646880197784,0,0.11509786508135313
A vehicle climbs on rocks near a forest.,The vehicle is red.,1,71935,0.15517712644208156,1,0.11509786508135313
"These people, dressed in colorful clothing and some carrying baskets, are walking up the dry stream bed on their pilgrimage back home from the market.",two men walk alone in a forest,2,43195,0.035511698867516504,0,0.11498087410418824
"These people, dressed in colorful clothing and some carrying baskets, are walking up the dry stream bed on their pilgrimage back home from the market.",colorfully dressed people carry baskets nd walk home,0,43195,0.14596527174658716,1,0.11498087410418824
"These people, dressed in colorful clothing and some carrying baskets, are walking up the dry stream bed on their pilgrimage back home from the market.",twenty people return home from a market,1,43195,0.16346565169846106,1,0.11498087410418824
Two dogs biting at each other.,the two animals are curled up and sleeping,2,100178,0.07435498423952089,0,0.11397607131166686
Two dogs biting at each other.,some puppies are tugging at eachother,1,100178,0.08677599269631232,0,0.11397607131166686
Two dogs biting at each other.,there are two dogs in a fight,0,100178,0.18079723699916736,1,0.11397607131166686
A group of women are performing on a basketball court floor.,women in competition,1,92255,0.09001088088766157,0,0.11376416705348141
A group of women are performing on a basketball court floor.,women performing,0,92255,0.25128162027278267,1,0.11376416705348141
A group of women are performing on a basketball court floor.,boy plays sega saturn,2,92255,0.0,0,0.11376416705348141
A group of people gathered outside at a patio table.,people are playing the tuba in a car,2,55725,0.10397632770016793,0,0.11324406496665868
A group of people gathered outside at a patio table.,a table is being used,0,55725,0.13177953949964016,0,0.11324406496665868
A group of people gathered outside at a patio table.,people are waiting to get in a restaurant,1,55725,0.10397632770016793,0,0.11324406496665868
A man asleep in a car that's driving.,The man is not steering the car,0,100329,0.1562133760042701,1,0.1130143872357454
A man asleep in a car that's driving.,The man is sleeping while someone else drives,0,100329,0.06899784138237804,0,0.1130143872357454
A man asleep in a car that's driving.,The man just got off of work.,1,100329,0.11383194432058807,0,0.1130143872357454
A female swimmer is practicing her stroke in a pool.,A slender human swimming.,1,38320,0.09230769230769231,0,0.11299826216394115
A female swimmer is practicing her stroke in a pool.,A human swimming.,0,38320,0.09999999999999999,0,0.11299826216394115
A female swimmer is practicing her stroke in a pool.,Nobody is swimming.,2,38320,0.14668709418413117,1,0.11299826216394115
A boy in a red shirt sitting on top of a railroad crossing bar.,Nobody is sitting,2,18440,0.07946248604767722,0,0.11184761753784704
A boy in a red shirt sitting on top of a railroad crossing bar.,A human sitting,0,18440,0.13661788051818669,0,0.11184761753784704
A boy in a red shirt sitting on top of a railroad crossing bar.,A funny human sitting,1,18440,0.11946248604767723,0,0.11184761753784704
A boy flips off a diving board into a pool.,The boy is in a competition.,1,12161,0.17585944845168533,1,0.11180189282885304
A boy flips off a diving board into a pool.,The water is made of jello.,2,12161,0.04,0,0.11180189282885304
A boy flips off a diving board into a pool.,The boy knows how to swim.,0,12161,0.11954623003487377,0,0.11180189282885304
A messy blond-haired baby feeds an individual wearing a red shirt on grass.,The baby is feeding its mom.,1,145126,0.09210714896935152,0,0.11173278577812497
A messy blond-haired baby feeds an individual wearing a red shirt on grass.,There is a baby outside.,0,145126,0.14438100472506776,1,0.11173278577812497
A messy blond-haired baby feeds an individual wearing a red shirt on grass.,The baby has black hair.,2,145126,0.09871020363995565,0,0.11173278577812497
First responders look at car that has slid off a snowbank and flipped over.,The car did not flip over.,2,139297,0.1469291735833646,1,0.11143290984325804
First responders look at car that has slid off a snowbank and flipped over.,first responders looking,0,139297,0.15736955594640953,1,0.11143290984325804
First responders look at car that has slid off a snowbank and flipped over.,The people are trained professionals.,1,139297,0.03,0,0.11143290984325804
Children are playing in a swimming pool while two adult men watch them.,Kids are swimming.,0,131362,0.20602813028230832,1,0.1113833662093821
Children are playing in a swimming pool while two adult men watch them.,Kids are learning to swim.,1,131362,0.09478863501250467,0,0.1113833662093821
Children are playing in a swimming pool while two adult men watch them.,The snow is falling.,2,131362,0.03333333333333333,0,0.1113833662093821
A baby boy sucks on the sweater arm of the woman holding him.,woman holds baby,0,85595,0.1648555596902075,1,0.11113463562855995
A baby boy sucks on the sweater arm of the woman holding him.,woman holds her sisters baby,1,85595,0.13104834719547234,0,0.11113463562855995
A baby boy sucks on the sweater arm of the woman holding him.,a dog chases frisbee,2,85595,0.0375,0,0.11113463562855995
"One man is sleeping, the other is jumping on his bed, both are wearing white and look to be on Indian descent.",two indian women make naan in a kitchen,2,8542,0.03640889093682112,0,0.11056892352139906
"One man is sleeping, the other is jumping on his bed, both are wearing white and look to be on Indian descent.",The men are brothers who share a bedroom.,1,8542,0.09731082597504337,0,0.11056892352139906
"One man is sleeping, the other is jumping on his bed, both are wearing white and look to be on Indian descent.",One man sleeps while another jumps on a bed.,0,8542,0.1979870536523327,1,0.11056892352139906
A group of men and women villagers rejoicing.,The men are sleeping.,2,81365,0.142396852540373,0,0.1103158504115307
A group of men and women villagers rejoicing.,They are having fun.,1,81365,0.046153846153846156,0,0.1103158504115307
A group of men and women villagers rejoicing.,There are people rejoicing.,0,81365,0.142396852540373,0,0.1103158504115307
Two children running on a beach.,Some people were sitting in the yard at a house party.,2,175593,0.07058823529411765,0,0.11018512696289139
Two children running on a beach.,Children playing near the water while their parents monitor them.,1,175593,0.10593912493747631,0,0.11018512696289139
Two children running on a beach.,Children outdoors near the water.,0,175593,0.15402802065708018,1,0.11018512696289139
A guy wearing a black attire is doing ballet in front of the pier where you can see a cruise ship.,A man is dancing near the water.,0,33336,0.14385703473381542,1,0.10995359490020658
A guy wearing a black attire is doing ballet in front of the pier where you can see a cruise ship.,A man is performing at an outdoors concert.,1,33336,0.08820473855824193,0,0.10995359490020658
A guy wearing a black attire is doing ballet in front of the pier where you can see a cruise ship.,A man is buying a plane ticket.,2,33336,0.09779901140856243,0,0.10995359490020658
"Two young boys wearing shorts, no shirt, and blue crocs, standing on a rock posing for a photo with an open field and trees in the background.",Two kids are outside in nature.,0,87386,0.09353215141895893,0,0.10931701745896145
"Two young boys wearing shorts, no shirt, and blue crocs, standing on a rock posing for a photo with an open field and trees in the background.",The children are in a national park on a sunny day.,1,87386,0.13476612564290635,0,0.10931701745896145
"Two young boys wearing shorts, no shirt, and blue crocs, standing on a rock posing for a photo with an open field and trees in the background.",The kids are watching TV in the RV.,2,87386,0.09965277531501908,0,0.10931701745896145
A snowboarder is throwing up snow as he rides his board.,The snowboarder is boarding down the slope.,0,118828,0.1601588773147109,1,0.10795140364432491
A snowboarder is throwing up snow as he rides his board.,The snowboarder loves sliding down the slopes.,1,118828,0.0931070983241462,0,0.10795140364432491
A snowboarder is throwing up snow as he rides his board.,The woman has a large tampon.,2,118828,0.07058823529411765,0,0.10795140364432491
A boy in a bright blue shirt with white helmet in on a skateboard doing tricks on a ramp.,the boy is not skateboarding,2,148035,0.053753423198068404,0,0.1074547601935294
A boy in a bright blue shirt with white helmet in on a skateboard doing tricks on a ramp.,the boy is riding for fun,1,148035,0.05006009511773547,0,0.1074547601935294
A boy in a bright blue shirt with white helmet in on a skateboard doing tricks on a ramp.,the boy has a blue shirt,0,148035,0.21855076226478434,1,0.1074547601935294
A balding man in a black Enrolling Stones T-shirt reads a book.,The book is a biography.,1,176636,0.1656505872459368,1,0.10677076913960748
A balding man in a black Enrolling Stones T-shirt reads a book.,He is wearing a business suit.,2,176636,0.075,0,0.10677076913960748
A balding man in a black Enrolling Stones T-shirt reads a book.,The man doesn't have very much hair on his head.,0,176636,0.07966172017288568,0,0.10677076913960748
Two man and a woman camping at a park.,The husband and wife brought their friend camping with them.,1,150713,0.1608997947635214,1,0.10524671414848467
Two man and a woman camping at a park.,Three kids are playing in the tree house.,2,150713,0.03529411764705882,0,0.10524671414848467
Two man and a woman camping at a park.,Three people are in the park.,0,150713,0.11954623003487377,0,0.10524671414848467
"Two boys on opposing teams, blue and red versus purple and white, are chasing a soccer ball down the field while being watched by their other teammates.",two boys are rival soccer players,1,8817,0.15914127397592176,1,0.10518062911613758
"Two boys on opposing teams, blue and red versus purple and white, are chasing a soccer ball down the field while being watched by their other teammates.",a horse jumps,2,8817,0.02,0,0.10518062911613758
"Two boys on opposing teams, blue and red versus purple and white, are chasing a soccer ball down the field while being watched by their other teammates.",two boys play soccer,0,8817,0.13640061337249101,0,0.10518062911613758
A man throwing a football in a stadium.,A pitcher throws a baseball from the mound.,2,81402,0.09230769230769231,0,0.10410256410256409
A man throwing a football in a stadium.,A quarterback makes a pass at a game.,1,81402,0.09999999999999999,0,0.10410256410256409
A man throwing a football in a stadium.,A guy tosses a ball.,0,81402,0.12,0,0.10410256410256409
A young boy with a balloon hat sits on his fathers lap.,The hat is made of feathers,2,16005,0.06328313501429128,0,0.10370464564322902
A young boy with a balloon hat sits on his fathers lap.,The child is with his parent.,0,16005,0.17275607399482604,1,0.10370464564322902
A young boy with a balloon hat sits on his fathers lap.,It is his birthday,1,16005,0.07507472792056978,0,0.10370464564322902
Eleven people listen and take notes in a college classroom.,A small class attends a biology lecture.,1,7749,0.075,0,0.10304253261546222
Eleven people listen and take notes in a college classroom.,There is a class going on on the college campus.,0,7749,0.12142038125998691,0,0.10304253261546222
Eleven people listen and take notes in a college classroom.,Students oversleep in their dorms.,2,7749,0.11270721658639976,0,0.10304253261546222
A man wearing an orange shirt and a purple scarf plays a blue and brass saxophone for a crowd.,The man is playing his trumpet but there is no one around to hear.,2,94804,0.05551448204422997,0,0.10278428441668579
A man wearing an orange shirt and a purple scarf plays a blue and brass saxophone for a crowd.,A man is enjoying himself.,1,94804,0.12135479540932627,0,0.10278428441668579
A man wearing an orange shirt and a purple scarf plays a blue and brass saxophone for a crowd.,A man is sleeping.,2,94804,0.13148357579650113,0,0.10278428441668579
A man driving a custom made firetruck.,He runs alongside the firetruck,2,10381,0.09948256611162565,0,0.10268534710472012
A man driving a custom made firetruck.,He keeps his eyes on the road,0,10381,0.0,0,0.10268534710472012
A man driving a custom made firetruck.,A man drives a purple VW bug.,2,10381,0.20857347520253472,1,0.10268534710472012
Several young people gather in the library to hear others speak.,Everybody here is completely deaf.,2,10263,0.03529411764705882,0,0.1025683787461249
Several young people gather in the library to hear others speak.,These folks are listening to a famous author.,1,10263,0.08765027207502019,0,0.1025683787461249
Several young people gather in the library to hear others speak.,The people are gathered here to listen to someone else's thoughts or opinions.,0,10263,0.1847607465162957,1,0.1025683787461249
"A police officer in Madrid, Spain stops to speak with an elderly woman.",The Spanish cop asks the old lady how her family is doing.,1,176555,0.023076923076923078,0,0.10201602437318956
"A police officer in Madrid, Spain stops to speak with an elderly woman.","The Spanish cop is at home, fast asleep.",2,176555,0.05217391304347826,0,0.10201602437318956
"A police officer in Madrid, Spain stops to speak with an elderly woman.",The Spanish cop stops to speak with the old lady.,0,176555,0.23079723699916732,1,0.10201602437318956
A crowd of boys play cricket in an open sand lot.,The boys are bowling at the bowling alley.,2,168951,0.08995016270368059,0,0.10132584097842484
A crowd of boys play cricket in an open sand lot.,A group of girls stand inside.,2,168951,0.1434391249374763,1,0.10132584097842484
A crowd of boys play cricket in an open sand lot.,They are playing on a field.,2,168951,0.07058823529411765,0,0.10132584097842484
An Asian child plays with fireworks.,The child gets ready for the fourth of july celebration.,1,105623,0.10544048230268485,0,0.10115825053396976
An Asian child plays with fireworks.,The white teenager sits and watches tv.,2,105623,0.04285714285714285,0,0.10115825053396976
An Asian child plays with fireworks.,There is a child playing.,0,105623,0.15517712644208156,1,0.10115825053396976
This fisherman is going through his catch of fish.,He has caught no fish,2,77036,0.0755643594435426,0,0.10090101598949158
This fisherman is going through his catch of fish.,He has caught a lot of fish,1,77036,0.14390568369657777,1,0.10090101598949158
This fisherman is going through his catch of fish.,He evaluates the fish,0,77036,0.08323300482835438,0,0.10090101598949158
"Two men work on a metal roof in the sunlight, one man is wearing a white shirt and the other man is wearing a black shirt and holding a drill.",2 women sit in a cafe drinking coffee,2,116550,0.05547026256933069,0,0.09995217443732853
"Two men work on a metal roof in the sunlight, one man is wearing a white shirt and the other man is wearing a black shirt and holding a drill.",There are people working outside during the daytime.,0,116550,0.06462842634070824,0,0.09995217443732853
"Two men work on a metal roof in the sunlight, one man is wearing a white shirt and the other man is wearing a black shirt and holding a drill.",The men are fixing a roof leak.,1,116550,0.17975783440194665,1,0.09995217443732853
"During a race, the blue biker cleared a jump safely, while another biker appears to not be doing as well as the biker jumping.",Two bikers have varying success at a jump during a race.,0,163209,0.15121491495387923,1,0.09980981506815673
"During a race, the blue biker cleared a jump safely, while another biker appears to not be doing as well as the biker jumping.",One bicyclist wearing blue is winning a race while his biggest rival is having an off day and coming in last.,1,163209,0.1053573873934481,0,0.09980981506815673
"During a race, the blue biker cleared a jump safely, while another biker appears to not be doing as well as the biker jumping.",There is a dump truck full of jello.,2,163209,0.04285714285714285,0,0.09980981506815673
two young men promting their website wearing knit caps and trying to sell condoms,girl watching tv,2,128615,0.0,0,0.09960892874697778
two young men promting their website wearing knit caps and trying to sell condoms,men created new condoms,1,128615,0.13968551226501158,0,0.09960892874697778
two young men promting their website wearing knit caps and trying to sell condoms,men selling condoms,0,128615,0.15914127397592176,1,0.09960892874697778
"A dog pees on the side of a fountain, another dog sniffs the wall, and one is being walked.",There are three animals in this picture.,0,99355,0.024,0,0.09909801860938909
"A dog pees on the side of a fountain, another dog sniffs the wall, and one is being walked.",The dogs are digging in the dirt by the river.,2,99355,0.12994106478553308,0,0.09909801860938909
"A dog pees on the side of a fountain, another dog sniffs the wall, and one is being walked.","The dogs have just met, and are getting to know each other and at the vet's office.",1,99355,0.1433529910426342,1,0.09909801860938909
A group of people work in their shared urban garden as passersby watch.,The people are raking leaves.,1,9438,0.09478863501250467,0,0.0990269259777314
A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,2,9438,0.10750350790818489,0,0.0990269259777314
A group of people work in their shared urban garden as passersby watch.,The people are working outdoors.,0,9438,0.09478863501250467,0,0.0990269259777314
Three little girls looking at a baby that a man is holding on his lap,Some funny faces looking,1,22678,0.06587396692289507,0,0.09897106949224682
Three little girls looking at a baby that a man is holding on his lap,Nobody is looking.,2,22678,0.15736955594640953,1,0.09897106949224682
Three little girls looking at a baby that a man is holding on his lap,Some humans looking,0,22678,0.07366968560743585,0,0.09897106949224682
A man standing next to lots of vegetables with a woman in the background.,People are at the farmers market.,1,161482,0.08859837703952694,0,0.09875484412052442
A man standing next to lots of vegetables with a woman in the background.,A guy is shopping for a car.,2,161482,0.0631578947368421,0,0.09875484412052442
A man standing next to lots of vegetables with a woman in the background.,There are two people in the photo.,0,161482,0.1445082605852042,1,0.09875484412052442
"Two kids ride their bikes by the ocean, in the evening.",A beach is nearby.,1,174487,0.0375,0,0.09787507068500229
"Two kids ride their bikes by the ocean, in the evening.",Curious George is a Yeti.,2,174487,0.03529411764705882,0,0.09787507068500229
"Two kids ride their bikes by the ocean, in the evening.",Children ride bikes.,0,174487,0.22083109440794801,1,0.09787507068500229
"Two kids ride their bikes by the ocean, in the evening.",Curious George is a Yeti.,2,174487,0.03529411764705882,0,0.09787507068500229
"Two kids ride their bikes by the ocean, in the evening.",A beach is nearby.,1,174487,0.0375,0,0.09787507068500229
"Two kids ride their bikes by the ocean, in the evening.",Children ride bikes.,0,174487,0.22083109440794801,1,0.09787507068500229
The man does a trick on his skateboard on a concrete ramp.,Man showing off for his girlfriend,1,140814,0.13451053657563458,0,0.09770373859054372
The man does a trick on his skateboard on a concrete ramp.,Man doing tricks,0,140814,0.083862531613786,0,0.09770373859054372
The man does a trick on his skateboard on a concrete ramp.,Man with broken leg,2,140814,0.07473814758221062,0,0.09770373859054372
two young adults kissing outside in a sandy area.,A couple touching each other by the beach.,1,104696,0.07058823529411765,0,0.09755810399020444
two young adults kissing outside in a sandy area.,A couple fighting outside by the sand.,2,104696,0.15149784138237804,1,0.09755810399020444
two young adults kissing outside in a sandy area.,A couple showing love for each other outdoors.,0,104696,0.07058823529411765,0,0.09755810399020444
A shirtless teen grinding on the rail with his skateboard.,The skateboarder is at a skate park.,1,139763,0.14208851793386396,0,0.09669661738910751
A shirtless teen grinding on the rail with his skateboard.,A teen is in a swimming pool,2,139763,0.11270721658639976,0,0.09669661738910751
A shirtless teen grinding on the rail with his skateboard.,Teenager is doing an extreme sport.,0,139763,0.03529411764705882,0,0.09669661738910751
Four soldiers with bayonets are standing in front of their superior.,humans standing,0,121831,0.09705744095774715,0,0.09651252805004712
Four soldiers with bayonets are standing in front of their superior.,a group of fish eating a steak,2,121831,0.06472401608941686,0,0.09651252805004712
Four soldiers with bayonets are standing in front of their superior.,a group of soldiers getting yelled at,1,121831,0.12775612710297735,0,0.09651252805004712
Seated man looks out at the ocean.,A tall human sitting.,1,105812,0.049999999999999996,0,0.09641032227015539
Seated man looks out at the ocean.,Nobody is sitting.,2,105812,0.05454545454545454,0,0.09641032227015539
Seated man looks out at the ocean.,A man sitting.,0,105812,0.18468551226501162,1,0.09641032227015539
Three young children jump while an older man watches from his seat.,Some kids are jumping.,0,49366,0.03529411764705882,0,0.09455162461619064
Three young children jump while an older man watches from his seat.,Ten kids are skating.,2,49366,0.03529411764705882,0,0.09455162461619064
Three young children jump while an older man watches from his seat.,A man is watching his three sons jumping.,1,49366,0.2130666385544543,1,0.09455162461619064
A brown-haired boy with a white shirt looking out the window of a bus or subway.,boy looks out window,0,2613,0.2206857269519419,1,0.09448169270144169
A brown-haired boy with a white shirt looking out the window of a bus or subway.,wolf sleeping,2,2613,0.0,0,0.09448169270144169
A brown-haired boy with a white shirt looking out the window of a bus or subway.,boy going on trip,1,2613,0.06275935115238317,0,0.09448169270144169
A black man and white man and white woman are standing with some bicycles lying about but appear to be watching some type of event.,Three people are at an event.,0,163166,0.10171367526050869,0,0.09395218253552895
A black man and white man and white woman are standing with some bicycles lying about but appear to be watching some type of event.,The three people are watching football.,1,163166,0.10171367526050869,0,0.09395218253552895
A black man and white man and white woman are standing with some bicycles lying about but appear to be watching some type of event.,The three people are at a KKK rally.,2,163166,0.07842919708556945,0,0.09395218253552895
"Boy heads into water, big tents and hills in background, in rural area.",A boy heading into water to catch a crocodile,1,144286,0.16506892557860287,1,0.09351511792527552
"Boy heads into water, big tents and hills in background, in rural area.",A girl about to dance for her boyfriend.,2,144286,0.02727272727272727,0,0.09351511792527552
"Boy heads into water, big tents and hills in background, in rural area.",A boy about to get wet.,0,144286,0.08820370092449643,0,0.09351511792527552
One lady looking into space.,A grandmother watches her grandchildren.,1,156472,0.05454545454545454,0,0.09334490700294217
One lady looking into space.,A lady admiring the stars.,1,156472,0.1709438119179174,1,0.09334490700294217
One lady looking into space.,Everyone has their eyes closed.,2,156472,0.05454545454545454,0,0.09334490700294217
A brunette woman in a robin's egg blue apron is milking a brown animal.,A lady isnmilking a cow,1,116142,0.03529411764705882,0,0.09231812893136553
A brunette woman in a robin's egg blue apron is milking a brown animal.,A woman is working on the farm,0,116142,0.15716789180885968,1,0.09231812893136553
A brunette woman in a robin's egg blue apron is milking a brown animal.,A woman sits on the couch watching tv,2,116142,0.08449237733817808,0,0.09231812893136553
An older man sits on a green park bench next to a tree.,a man feeds ducks,1,122855,0.11946248604767723,0,0.09214165736511815
An older man sits on a green park bench next to a tree.,a man is jogging,2,122855,0.11946248604767723,0,0.09214165736511815
An older man sits on a green park bench next to a tree.,a person is outside,0,122855,0.0375,0,0.09214165736511815
A man in a dolphins jersey and a woman in a brown shirt playing Stratego.,humans inside,0,19631,0.0,0,0.09175739358464591
A man in a dolphins jersey and a woman in a brown shirt playing Stratego.,a woman putting on stockings,2,19631,0.11057984927583625,0,0.09175739358464591
A man in a dolphins jersey and a woman in a brown shirt playing Stratego.,a man playing a game with his mistress,1,19631,0.16469233147810147,1,0.09175739358464591
An older man in a white jacket works at a stand featuring a wide variety of colorful food.,The young lady serves ice cream from her ice cream cart.,2,130959,0.023076923076923078,0,0.0902549382113626
An older man in a white jacket works at a stand featuring a wide variety of colorful food.,The jolly entrepreneur sells fruits and vegetables in the market square.,1,130959,0.06118799749384243,0,0.0902549382113626
An older man in a white jacket works at a stand featuring a wide variety of colorful food.,The elderly gentlemen in the white coat handles the food stand operation.,0,130959,0.1864998940633223,1,0.0902549382113626
A man in a brown sweatshirt walks down a sidewalk.,a man is walking,0,121388,0.159237684285836,1,0.08952371828104894
A man in a brown sweatshirt walks down a sidewalk.,the woman is wearing a spacesuit,2,121388,0.04285714285714285,0,0.08952371828104894
A man in a brown sweatshirt walks down a sidewalk.,the man is on his way to work,1,121388,0.06647632770016794,0,0.08952371828104894
A girl on a bike wearing a shirt with number 32 is with another person on a bike wearing a shirt with number 96.,The group of people are competing to be in first place.,1,75538,0.024,0,0.08833638493592161
A girl on a bike wearing a shirt with number 32 is with another person on a bike wearing a shirt with number 96.,The woman is running a marathon.,2,75538,0.11623916370462628,0,0.08833638493592161
A girl on a bike wearing a shirt with number 32 is with another person on a bike wearing a shirt with number 96.,The people are in a bike race.,0,75538,0.12476999110313856,0,0.08833638493592161
A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho.,The lady is setting a book on fire.,2,90993,0.09454026964827839,0,0.08800794848159317
A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho.,A woman is reading.,0,90993,0.12148357579650114,0,0.08800794848159317
A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho.,The lady is holding a piece of literature.,0,90993,0.048,0,0.08800794848159317
Man in shorts and t-shirt about to start using gliding workout equipment.,The guy is going to start his exercises.,0,4062,0.14082305945643564,0,0.08758492327643197
Man in shorts and t-shirt about to start using gliding workout equipment.,A guy is wearing his workout clothes.,1,4062,0.08859837703952694,0,0.08758492327643197
Man in shorts and t-shirt about to start using gliding workout equipment.,Some guy is lifting weights.,2,4062,0.03333333333333333,0,0.08758492327643197
A snowboarder slides across an icy table.,A snowboarder tries to slide down a staircase railing.,2,161613,0.16240337289201665,1,0.08695179509197253
A snowboarder slides across an icy table.,This young lady is preparing for the Winter X-Games.,1,161613,0.03529411764705882,0,0.08695179509197253
A snowboarder slides across an icy table.,The only thing visible here is a man cooking steak and potatoes.,2,161613,0.0631578947368421,0,0.08695179509197253
A cyclist gets towed by a motorcyclist gaining more and more speed on a racetrack.,The bicycle has a flat tire.,2,66886,0.06666666666666667,0,0.08620334373408935
A cyclist gets towed by a motorcyclist gaining more and more speed on a racetrack.,The cyclist is being pulled by the motorcycle.,0,66886,0.13739790999014684,0,0.08620334373408935
A cyclist gets towed by a motorcyclist gaining more and more speed on a racetrack.,The stunt riders are performing a dangerous trick at a show.,1,66886,0.05454545454545454,0,0.08620334373408935
A female with a swim cap and goggles swimming in a pool lane.,The woman is competing in a swim meet,1,157853,0.1608997947635214,1,0.08588863323342323
A female with a swim cap and goggles swimming in a pool lane.,The woman is getting a suntan,2,157853,0.03529411764705882,0,0.08588863323342323
A female with a swim cap and goggles swimming in a pool lane.,The woman is in the water,0,157853,0.06147198728968947,0,0.08588863323342323
Two men in a school gym setting wearing fencing gear and one lunging deeply at the other to pierce him in the left flank.,There are two men,0,91207,0.0937505422559975,0,0.0854999747570613
Two men in a school gym setting wearing fencing gear and one lunging deeply at the other to pierce him in the left flank.,The men are white,1,91207,0.11866736184782567,0,0.0854999747570613
Two men in a school gym setting wearing fencing gear and one lunging deeply at the other to pierce him in the left flank.,There are no men,2,91207,0.04408202016736075,0,0.0854999747570613
Kids and grownup gather in a shady spot.,People are in the shade.,0,101763,0.12970560229783917,0,0.08528648281722845
Kids and grownup gather in a shady spot.,The people are sunbathing.,2,101763,0.046153846153846156,0,0.08528648281722845
Kids and grownup gather in a shady spot.,The people are at a cook out.,1,101763,0.08,0,0.08528648281722845
A brown dog races on an obstacle course.,No animals racing.,2,125745,0.049999999999999996,0,0.0848974099134605
A brown dog races on an obstacle course.,An animal racing,0,125745,0.10469222974038148,0,0.0848974099134605
A brown dog races on an obstacle course.,A huge animal racing.,1,125745,0.09999999999999999,0,0.0848974099134605
